school_code,concertado_status
14004944,No
14700274,No
14008329,No
14010531,No
14010181,No
14004971,No
14004981,No
14500364,No
14005055,No
14012072,No
14500376,No
14005079,No
14011055,No
14700626,No
14004646,No
14500273,No
14005080,No
14011031,No
14700638,No
14500662,No
14601031,No
14003897,No
14500431,No
14005134,No
14011043,No
14012977,No
14500111,No
14005274,Sí
14005213,Sí
14007787,Sí
14012035,No
14011225,No
14012618,No
14011481,No
14012771,No
14008305,No
14012621,No
14008123,No
14005237,No
14005201,No
14601235,No
14005225,No
14010488,No
14601168,No
14600668,No
14710024,No
14006977,No
14005298,No
14013143,No
14601090,No
14500236,No
14005377,Sí
14005390,No
14010956,No
14012552,No
14700641,No
14500613,No
14010191,No
14005419,No
14006898,No
14500467,No
14005481,Sí
14006916,Sí
14005420,No
14005444,No
14005456,No
14005432,No
14010269,No
14010491,No
14012874,No
14005501,No
14005493,No
14500133,No
14005559,Sí
14007386,No
14005535,No
14011365,No
14008317,No
14005560,No
14500601,No
14005651,Sí
14005641,Sí
14013040,No
14012436,No
14010919,No
14005614,No
14005584,No
14005602,No
14700134,No
14010506,No
14011730,No
14003873,No
14007684,No
14005663,No
14700651,No
14500327,No
14005894,Sí
14005900,Sí
14007477,No
14010831,No
14008721,No
14013088,No
14005973,No
14005869,No
14005870,No
14005857,No
14007118,No
14600929,No
14700249,No
14011134,No
14010518,No
14000124,No
14000756,No
14005936,No
14700377,No
14005912,No
14500418,No
14006187,Sí
14013192,No
14006175,Sí
14007799,No
14011857,No
14010725,No
14006141,No
14007398,No
14007994,No
14006126,No
14600747,No
14006151,No
14006138,No
14010521,No
14002340,No
14700663,No
14007350,No
14006217,No
14000021,No
14600917,No
14500406,No
14011146,No
14601260,No
14006400,No
14600905,No
14006394,No
14006448,No
14710012,No
14700468,No
14006527,No
14011109,No
14004877,No
14500583,No
14006588,No
14500042,No
14002406,No
14006552,No
14012229,No
14006576,No
14007210,No
14010555,No
14500650,No
14006591,No
14012096,No
14500182,No
14006606,No
14600863,No
14600826,No
14500248,No
14006655,Sí
14012965,No
14006643,No
14010257,No
14013091,No
14700444,No
14500194,No
14006679,Sí
14012527,No
14006667,No
14006680,No
14011717,No
14010932,No
14700432,No
14003976,No
14500637,No
14000264,No
14011407,No
14007246,No
14006722,No
14006709,No
14006734,No
14700316,No
14500534,No
14006783,No
14011511,No
14500509,No
14006813,No
14010993,No
14007222,No
14500595,No
14006825,No
14500698,No
14011110,No
14003290,No
14600899,No
14010336,No
14000343,No
14500492,No
14006837,No
14011781,No
14700419,No
14500297,No
14006850,No
18500760,No
18004082,No
18000040,Sí
18015021,No
18013721,No
18010321,No
18014154,No
18014105,No
18601001,No
18000052,No
18010471,No
18009833,No
18000039,No
18004781,No
18000088,No
18500292,No
18000155,No
18000167,No
18010744,No
18700347,No
18500474,No
18000271,No
18010975,No
18000337,No
18014166,No
18601795,No
18000313,No
18013216,No
18000738,No
18500127,No
18000325,No
18014427,No
18500061,No
18000374,No
18000362,No
18013344,No
18700451,No
18500401,No
18601771,No
18015781,No
18015353,No
18015286,No
18013356,No
18000453,No
18014312,No
18000842,No
18500841,No
18601311,No
18500358,No
18601965,No
18015092,No
18015201,No
18015511,No
18015407,No
18013897,No
18000520,No
18601205,No
18000593,No
18601011,No
18009298,No
18000556,No
18013885,No
18010422,No
18013423,No
18010434,No
18013629,No
18700748,No
18700463,No
18000601,No
18700499,No
18005271,No
18014622,No
18000258,No
18700736,No
18013711,No
18014658,No
18000702,No
18500097,No
18601370,No
18014671,No
18014221,No
18500383,No
18700104,No
18015377,No
18013861,No
18014831,No
18015225,No
18015237,No
18015183,No
18009626,No
18601862,No
18601072,No
18000751,No
18013824,No
18014208,No
18700232,No
18000787,No
18500759,No
18602258,No
18000222,No
18000799,Sí
18013320,No
18014403,No
18015547,No
18601989,No
18004859,No
18000881,No
18007502,No
18601990,No
18014634,No
18013289,No
18009122,No
18009225,No
18013290,No
18000908,No
18009407,No
18006509,No
18000854,No
18500607,No
18003806,No
18014816,No
18015663,No
18001019,Sí
18014853,No
18014415,No
18015766,No
18000969,Sí
18004422,No
18013411,No
18009043,No
18001020,No
18001032,No
18010252,No
18000982,No
18700271,No
18013939,No
18010781,No
18000441,No
18007149,No
18700359,No
18001147,No
18001123,No
18500887,No
18001160,No
18601758,No
18015158,No
18015146,No
18013401,No
18001196,No
18500553,No
18001202,No
18700591,No
18001226,No
18500620,No
18014051,No
18001238,No
18700608,No
18500206,No
18601394,No
18500191,No
18601400,No
18014609,No
18700670,No
18015705,No
18009341,No
18001381,No
18001408,No
18013873,No
18601588,Sí
18014592,No
18006728,No
18008041,Sí
18008051,No
18001421,No
18001871,No
18001433,No
18013800,No
18500619,No
18001470,No
18014245,No
18700517,No
18601904,No
18006820,No
18004941,No
18004951,No
18011153,No
18700581,No
18500668,No
18001640,No
18011037,No
18500671,No
18001688,No
18008725,No
18009021,No
18001792,No
18015031,No
18500711,No
18002188,Sí
18002140,Sí
18014282,No
18002139,No
18013447,No
18700360,No
18002221,No
18500425,No
18001743,No
18015596,No
18015419,No
18008312,No
18015274,No
18013368,No
18601801,No
18002231,No
18601874,No
18013681,No
18002243,No
18500747,No
18001809,No
18013496,No
18500577,No
18001822,No
18001834,No
18500802,No
18001858,No
18013541,No
18001895,No
18601761,No
18013678,No
18008774,No
18011074,No
18500632,No
18009304,No
18011098,No
18700529,No
18009031,No
18015080,No
18007010,No
18015729,No
18006662,No
18002103,No
18014610,No
18005852,No
18003004,No
18002255,No
18601898,No
18002279,No
18500851,No
18002280,No
18014026,No
18500590,No
18002292,No
18013940,No
18014063,No
18013666,No
18002322,No
18005463,No
18500450,No
18601461,No
18002395,No
18010380,No
18009778,No
18009419,No
18000076,No
18013526,No
18601916,No
18601357,No
18601345,No
18007125,Sí
18014841,No
18007113,No
18601278,No
18002401,No
18013733,No
18601308,No
18500541,No
18002437,No
18601886,No
18602234,No
18010112,No
18500701,No
18008245,No
18002486,No
18700611,No
18602155,No
18500395,No
18015195,No
18006881,No
18014351,No
18013964,No
18014919,No
18013371,No
18002516,No
18602180,No
18700372,No
18500681,No
18002553,No
18015079,No
18003511,No
18015316,No
18002589,No
18013435,No
18601746,No
18002048,No
18014993,No
18014865,No
18015493,No
18013708,No
18015560,No
18014877,No
18014971,No
18014661,No
18710031,No
18014373,No
18015742,No
18014701,No
18601497,No
18601977,No
18601503,No
18601783,No
18500905,No
18500899,No
18500929,No
18500917,No
18500930,No
18014968,No
18014725,No
18004380,Sí
18602261,No
18004227,Sí
18014270,No
18015213,No
18015584,No
18002887,Sí
18003879,Sí
18003788,Sí
18004185,Sí
18003478,Sí
18005566,No
18004197,Sí
18013952,No
18015572,No
18013319,No
18013757,No
18014269,No
18014518,No
18000386,No
18014488,No
18015717,Sí
18015699,No
18014828,No
18003466,No
18002711,Sí
18003776,Sí
18003089,Sí
18004112,Sí
18014385,No
18013745,No
18014181,No
18003557,Sí
18602271,Sí
18003016,Sí
18004203,Sí
18002841,Sí
18000581,No
18014786,No
18014178,No
18015641,No
18006534,No
18004069,No
18601229,Sí
18700827,No
18002851,Sí
18015390,No
18015134,No
18003855,Sí
18000571,No
18009006,Sí
18003600,Sí
18003454,Sí
18003791,Sí
18002966,Sí
18002875,Sí
18002930,Sí
18010288,Sí
18014580,No
18014956,No
18014491,No
18004562,No
18004525,No
18002978,Sí
18002814,Sí
18002991,Sí
18003739,Sí
18009882,Sí
18009912,No
18003028,Sí
18003065,Sí
18003031,Sí
18003831,Sí
18003429,Sí
18004252,Sí
18004239,Sí
18003612,Sí
18009316,Sí
18003508,Sí
18003481,Sí
18002917,Sí
18601576,No
18009146,Sí
18003132,Sí
18002784,Sí
18015365,No
18004094,Sí
18003405,Sí
18601591,Sí
18601621,Sí
18010239,No
18015675,No
18003934,Sí
18003341,Sí
18004483,Sí
18003983,Sí
18013137,No
18014646,No
18004410,No
18601606,No
18004173,No
18014920,No
18013836,No
18014397,No
18013563,No
18009018,No
18009080,No
18009055,No
18015778,No
18015468,No
18006698,No
18006923,No
18015331,No
18601552,No
18015110,No
18015328,No
18015109,No
18015250,No
18601631,No
18013472,No
18004100,No
18014889,No
18601515,No
18014348,No
18015171,No
18015626,No
18015602,No
18015614,No
18015341,No
18014117,No
18015389,No
18008361,No
18015249,No
18015754,No
18014713,No
18015811,No
18015501,No
18004136,No
18015420,No
18015687,No
18009237,No
18014531,No
18014543,No
18009377,No
18004355,No
18601059,No
18009808,No
18601217,No
18003442,No
18601023,No
18005888,No
18003752,No
18004461,No
18003740,No
18010276,No
18601035,No
18003661,No
18003880,No
18003727,No
18003764,No
18009501,No
18003715,No
18009535,No
18600985,No
18009523,No
18010264,No
18601680,No
18003703,No
18003545,No
18010057,No
18002693,No
18601679,No
18003302,No
18009134,No
18008968,No
18009456,No
18601813,No
18004495,No
18700189,No
18700335,No
18009781,No
18004501,No
18003910,No
18004021,No
18003958,No
18004033,No
18010513,No
18014129,No
18010616,No
18010631,No
18009547,No
18013927,No
18013782,No
18010628,No
18010641,No
18010665,No
18010653,No
18010677,No
18003284,No
18009389,No
18010185,No
18004276,No
18008841,No
18700293,No
18700013,No
18010446,No
18700311,No
18700566,No
18009195,No
18700441,No
18004291,No
18004264,No
18700037,No
18004288,No
18009249,No
18700542,No
18004458,No
18700098,No
18111111,No
18500826,No
18004586,No
18700621,No
18500528,No
18015638,No
18004161,No
18004665,Sí
18004653,Sí
18004689,Sí
18004811,Sí
18010331,No
18014439,No
18008737,No
18000489,No
18004756,No
18004744,No
18004768,No
18700220,No
18004823,No
18700751,No
18004771,No
18010732,No
18000398,No
18003363,No
18009213,No
18004801,No
18004793,No
18500334,No
18602088,No
18500309,No
18601187,No
18500449,No
18004999,No
18014944,No
18005001,No
18013459,No
18002531,No
18601941,No
18601825,No
18500644,No
18005086,No
18005098,No
18005104,No
18005131,No
18012182,No
18005153,No
18005141,No
18500863,No
18005189,No
18014521,No
18500024,No
18004690,No
18005232,No
18009471,No
18005244,No
18010151,No
18700301,No
18014932,No
18013484,No
18009092,No
18014014,No
18601451,No
18005268,No
18009110,No
18009201,No
18500139,No
18005360,No
18012391,No
18700773,No
18005414,No
18013691,No
18500814,No
18601084,No
18005475,No
18601096,No
18013976,No
18700475,No
18500085,No
18005505,No
18000246,No
18500371,No
18005542,No
18014300,No
18500531,No
18015535,No
18000635,No
18010410,No
18700554,No
18500103,No
18006157,No
18013812,No
18700645,No
18601382,No
18013204,No
18601412,No
18007514,No
18000261,No
18014038,No
18500437,No
18008956,Sí
18011104,No
18009079,No
18009067,No
18015043,No
18013587,No
18000623,No
18601102,No
18008749,No
18001081,No
18700244,No
18500723,No
18013551,No
18005608,No
18013630,No
18004574,No
18500279,No
18005645,No
18014087,No
18700633,No
18500589,No
18500164,No
18601849,No
18009584,No
18008063,No
18500012,No
18014440,No
18014452,No
18600924,No
18010197,No
18006893,No
18005876,No
18005906,No
18000611,No
18005891,No
18005979,No
18700190,No
18010689,No
18004707,No
18700414,No
18005992,No
18005980,No
18602121,No
18500772,No
18003867,No
18700815,No
18006212,Sí
18015559,No
18007459,No
18013988,No
18013654,No
18009663,No
18006236,No
18601448,No
18013381,No
18014099,No
18012236,No
18700657,No
18009109,No
18500218,No
18601928,No
18500140,No
18006455,No
18015808,No
18014361,No
18004070,No
18014555,No
18006510,No
18010070,No
18500115,No
18006561,No
18010148,No
18700487,No
18006625,No
18014737,No
18700669,No
18006650,No
18500048,No
18602027,No
18012224,No
18005220,No
18602040,No
18015006,No
18500280,No
18601126,Sí
18007009,Sí
18006789,Sí
18006790,Sí
18006765,Sí
18015122,No
18009353,Sí
18015067,No
18014907,No
18014257,No
18015262,No
18015432,No
18006972,No
18006947,No
18009481,No
18009717,No
18009493,No
18007034,No
18006959,No
18006960,No
18006935,No
18700207,No
18007083,No
18010771,No
18010884,No
18009705,No
18014211,No
18700281,No
18700323,No
18700426,No
18007046,No
18700049,No
18007058,No
18007022,No
18500176,No
18602064,No
18500516,No
18007204,No
18013502,No
18710018,No
18007228,No
18500413,No
18015651,No
18010069,Sí
18009766,No
18005323,No
18013915,No
18014981,No
18013307,No
18010495,No
18004151,No
18007241,No
18014191,No
18013599,No
18700803,No
18006364,No
18007289,No
18500267,No
18015791,No
18007319,No
18014130,No
18007174,No
18700761,No
18500361,No
18602222,No
18013903,No
18500462,No
18601266,No
18007401,No
18013575,No
18700724,No
18500243,No
18500838,No
18015018,No
18015481,No
18500784,No
18602210,No
18004720,No
18602003,No
18007484,No
18014324,No
18000891,No
18601333,No
18014683,No
18500504,No
18601850,No
18007563,No
18500735,No
18602192,Sí
18006522,No
18014695,No
18008889,No
18602179,No
18009596,No
18009432,No
18007711,No
18500231,No
18602143,No
18700682,No
18500221,No
18500656,No
18014890,No
18015471,No
18602052,No
18500796,No
18008579,No
18007897,No
18014233,No
18700694,No
18007915,No
18012546,No
18500565,No
18007940,No
18014749,No
18700700,No
18602106,No
18500498,No
18601837,No
18601953,No
18500036,No
18015304,No
18008014,No
18012421,No
18500322,No
18000544,No
18008117,No
18600961,No
18012431,No
18008129,No
18009961,No
18000519,No
18008130,No
18500693,No
18008178,Sí
18008181,Sí
18710021,No
18008853,No
18008211,No
18012534,No
18014774,No
18009444,No
18008257,No
18009675,No
18500966,No
18500486,No
18601369,No
18006406,No
18005402,No
18008351,No
18013460,No
18007101,No
18500346,No
18602039,No
18500255,No
18008397,No
18500152,No
18602076,No
18008452,No
18013538,No
18008464,No
18007678,No
18013332,No
18500188,No
18500310,No
18008506,No
18010483,No
18601931,No
18013265,No
18602015,No
18601709,No
18013794,No
18015161,No
18602091,No
18015456,No
18015055,No
18007393,No
18004148,No
18500051,No
18008609,No
18012625,No
18008610,No
18500073,No
18008713,No
18013642,No
18602167,No
18010461,No
18007681,No
18014336,No
18500978,No
18008816,No
18013769,No
18700712,No
21600911,No
21500574,No
21001284,No
21000218,No
21001053,No
21000024,No
21002963,No
21006907,No
21000164,No
21700526,No
21500239,No
21000085,No
21006956,No
21500011,No
21007080,No
21004522,No
21006671,No
21601007,No
21003566,No
21600842,No
21000191,No
21000188,No
21006233,No
21006737,No
21600830,No
21006971,No
21003414,No
21700654,No
21700642,No
21500379,No
21000309,No
21006749,No
21000310,No
21500240,No
21000243,No
21007286,No
21000334,No
21005711,No
21600994,No
21002631,No
21700381,No
21500215,No
21000437,No
21006518,No
21700538,No
21500173,No
21000462,No
21500446,No
21000711,No
21004261,No
21003219,No
21000516,No
21003943,No
21000474,No
21000486,No
21005952,No
21005344,No
21006521,No
21700231,No
